Absolutdruck 1 vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Absolutdruck 1 ( kPa )
-1,814	104,60
-1,830	104,15
-1,846	103,60
-1,861	103,13
-1,876	102,65
-1,890	102,15
-1,902	101,69
-1,913	101,36
-1,924	100,95
-1,935	100,62
-1,946	100,25
-1,956	99,94
-1,963	99,68
-1,971	99,34
-1,978	99,06
-1,984	98,85
-1,990	98,61
-1,995	98,40
-2,000	98,22
-2,004	98,05
-2,007	97,97
-2,009	97,79
-2,011	97,67
-2,012	97,61
-2,012	97,51
-2,012	97,44
-2,012	97,39
-2,011	97,35
-2,007	97,30
-2,004	97,26
-2,001	97,26
-1,998	97,28
-1,992	97,30
-1,985	97,36
-1,979	97,41
-1,973	97,48
-1,963	97,60
-1,954	97,72
-1,946	97,86
-1,935	98,07
-1,924	98,23
-1,913	98,43
-1,901	98,64
-1,887	98,87
-1,872	99,15
-1,858	99,38
-1,844	99,65
-1,830	99,95
-1,814	100,21
-1,797	100,50
-1,780	100,87
-1,762	101,14
-1,744	101,49
-1,725	101,85
-1,706	102,29
-1,685	102,72
-1,665	103,14
-1,645	103,63
-1,623	104,15
-1,602	104,57
-1,579	105,15
-1,557	105,61
-1,533	106,22
-1,510	106,80
-1,486	107,33
-1,461	108,00
-1,436	108,68
-1,412	109,25
-1,387	109,97
-1,360	110,80
-1,335	111,40
-1,310	112,27
-1,285	112,93
-1,258	113,80
-1,233	114,71
-1,206	115,44
-1,178	116,40
-1,151	117,44
-1,123	118,21
-1,096	119,24
-1,070	120,31
-1,043	121,17
-1,016	122,24
-0,991	123,12
-0,964	124,28
-0,936	125,37
-0,909	126,36
-0,883	127,55
-0,856	128,76
-0,831	129,76
-0,804	131,09
-0,779	132,43
-0,754	133,49
-0,727	134,90
-0,701	136,04
-0,675	137,50
-0,650	138,92
-0,627	140,06
-0,603	141,55
-0,581	143,09
-0,558	144,29
-0,534	145,80
-0,511	147,40
-0,489	148,57
-0,467	150,06
-0,446	151,61
-0,424	152,89
-0,404	154,34
-0,383	155,94
-0,363	157,21
-0,344	158,77
-0,324	160,02
-0,306	161,49
-0,287	163,01
-0,270	164,22
-0,253	165,70
-0,236	167,12
-0,220	168,26
-0,206	169,72
-0,192	171,03
-0,178	172,15
-0,163	173,48
-0,151	174,82
-0,137	175,85
-0,126	177,04
-0,113	178,32
-0,102	179,32
-0,091	180,38
-0,082	181,38
-0,072	182,32
-0,063	183,21
-0,055	184,09
-0,049	184,94
-0,042	185,85
-0,036	186,48
-0,030	187,33
-0,025	187,94
-0,019	188,49
-0,014	189,09
-0,011	189,61
-0,008	190,04
-0,006	190,50
-0,003	190,98
-0,002	191,30
0,000	191,62
0,000	192,01
0,000	192,22
0,000	192,34
0,000	192,56
-0,002	192,53
-0,003	192,56
-0,006	192,53
-0,009	192,53
-0,013	192,40
-0,017	192,23
-0,022	191,95
-0,027	191,79
-0,033	191,51
-0,039	191,07
-0,047	190,65
-0,055	190,26
-0,063	189,79
-0,071	189,37
-0,080	188,72
-0,090	188,13
-0,101	187,63
-0,112	186,87
-0,124	186,14
-0,137	185,60
-0,149	184,70
-0,162	183,84
-0,176	183,19
-0,190	182,23
-0,204	181,24
-0,220	180,41
-0,234	179,39
-0,251	178,31
-0,269	177,44
-0,287	176,36
-0,305	175,42
-0,324	174,30
-0,342	173,05
-0,361	172,09
-0,382	170,79
-0,404	169,48
-0,424	168,51
-0,445	167,09
-0,467	165,81
-0,489	164,60
-0,511	163,31
-0,534	161,88
-0,558	160,77
-0,581	159,36
-0,605	157,88
-0,630	156,74
-0,653	155,25
-0,679	153,85
-0,704	152,56
-0,730	151,17
-0,757	149,96
-0,782	148,57
-0,809	147,04
-0,834	145,86
-0,861	144,40
-0,888	142,89
-0,916	141,79
-0,942	140,27
-0,969	138,82
-0,996	137,67
-1,023	136,22
-1,049	134,77
-1,076	133,63
-1,104	132,30
-1,133	130,89
-1,159	129,75
-1,188	128,54
-1,213	127,49
-1,241	126,19
-1,266	124,92
-1,293	124,04
-1,318	122,84
-1,345	121,66
-1,370	120,77
-1,395	119,68
-1,420	118,60
-1,445	117,79
-1,470	116,76
-1,494	115,94
-1,519	114,96
-1,543	114,05
-1,566	113,29
-1,590	112,45
-1,612	111,59
-1,634	110,90
-1,654	110,12
-1,676	109,49
-1,696	108,71
-1,717	107,96
-1,736	107,36
-1,755	106,69
-1,773	106,08
-1,791	105,54
-1,808	104,96
-1,824	104,34
-1,839	103,91
-1,855	103,35
-1,869	102,90
-1,883	102,40
-1,896	101,95
-1,909	101,55
-1,921	101,11
-1,931	100,75
-1,942	100,42
-1,951	100,05
-1,960	99,70
-1,968	99,46
-1,974	99,15
-1,981	98,92
-1,987	98,70
-1,993	98,43
-1,998	98,30
-2,003	98,08
-2,006	97,87
-2,009	97,72
-2,011	97,58
-2,011	97,47
-2,012	97,38
-2,012	97,30
-2,012	97,20
-2,011	97,18
-2,009	97,08
-2,006	97,09
-2,003	97,06
-2,000	97,12
-1,995	97,12
-1,989	97,18
-1,982	97,20
-1,974	97,29
-1,967	97,37
-1,959	97,44
-1,949	97,62
-1,940	97,74
-1,929	97,89
-1,918	98,09
-1,905	98,32
-1,891	98,52
-1,879	98,77
-1,865	99,05
-1,850	99,29
-1,836	99,59
-1,821	99,81
-1,803	100,18
-1,786	100,52
-1,769	100,84
-1,751	101,26
-1,733	101,67
-1,714	102,00
-1,693	102,48
-1,673	102,96
-1,652	103,34
-1,632	103,84
-1,610	104,34
-1,588	104,86
-1,565	105,46
-1,541	105,90
-1,519	106,51
-1,494	107,17
-1,470	107,68
-1,445	108,38
-1,422	109,08
-1,396	109,71
-1,371	110,49
-1,346	111,10
-1,319	111,93
-1,294	112,79
-1,269	113,47
-1,243	114,40
-1,216	115,32
-1,189	116,08
-1,162	117,08
-1,134	117,90
-1,107	118,91
-1,079	119,97
-1,052	120,81
-1,026	121,92
-1,001	123,01
-0,974	123,97
-0,947	125,02
-0,920	126,18
-0,894	127,16
-0,867	128,36
-0,840	129,36
-0,814	130,65
-0,789	131,98
-0,763	133,04
-0,737	134,48
-0,710	135,85
-0,685	137,01
-0,660	138,45
-0,635	139,95
-0,613	141,14
-0,589	142,69
-0,565	144,12
-0,542	145,36
-0,518	146,89
-0,496	148,41
-0,474	149,55
-0,452	151,11
-0,432	152,42
-0,410	153,89
-0,390	155,46
-0,371	156,66
-0,350	158,25
-0,331	159,82
-0,313	161,07
-0,294	162,59
-0,276	164,08
-0,258	165,30
-0,240	166,71
-0,225	168,23
-0,210	169,35
-0,196	170,72
-0,184	172,03
-0,170	173,17
-0,156	174,44
-0,141	175,74
-0,129	176,64
-0,116	177,92
-0,107	178,94
-0,096	180,10
-0,085	181,13
-0,075	182,02
-0,066	182,94
-0,057	183,97
-0,050	184,75
-0,044	185,60
-0,038	186,43
-0,031	187,08
-0,025	187,82
-0,020	188,49
-0,016	188,94
-0,013	189,54
-0,008	190,04
-0,006	190,43
-0,003	190,91
-0,002	191,24
0,000	191,53
0,000	191,89
0,000	192,04
0,000	192,23
0,000	192,50
0,000	192,52
-0,002	192,57
-0,005	192,54
-0,008	192,56
-0,011	192,53
-0,016	192,36
-0,020	192,17
-0,025	191,92
-0,031	191,66
-0,038	191,32
-0,046	190,92
-0,052	190,57
-0,060	190,08
-0,069	189,54
-0,077	189,03
-0,086	188,40
-0,096	187,77
-0,108	187,15
-0,119	186,37
-0,134	185,66
-0,146	185,12
-0,159	184,20
-0,171	183,49
-0,185	182,58
-0,199	181,70
-0,215	180,83
-0,231	179,83
-0,247	178,80
-0,264	177,85
-0,281	176,76
-0,300	175,59
-0,317	174,60
-0,336	173,40
-0,357	172,18
-0,375	171,15
-0,397	169,91
-0,418	168,53
-0,440	167,51
-0,460	166,33
-0,482	164,90
-0,504	163,79
-0,528	162,37
-0,550	161,22
-0,573	159,86
-0,598	158,35
-0,622	157,24
-0,647	155,68
-0,671	154,30
-0,697	153,01
-0,723	151,59
-0,749	150,11
-0,776	148,89
-0,801	147,41
-0,828	145,89
-0,855	144,75
-0,881	143,31
-0,908	141,81
-0,935	140,66
-0,961	139,12
-0,988	137,68
-1,015	136,59
-1,043	135,18
-1,070	134,05
-1,096	132,62
-1,125	131,24
-1,151	130,09
-1,180	128,79
-1,206	127,51
-1,233	126,53
-1,260	125,22
-1,286	123,97
-1,312	123,09
-1,338	121,89
-1,363	121,05
-1,389	119,90
-1,414	118,87
-1,439	117,97
-1,462	116,90
-1,488	115,97
-1,513	115,16
-1,536	114,21
-1,560	113,43
-1,583	112,55
-1,605	111,69
-1,627	111,01
-1,649	110,26
-1,670	109,42
-1,692	108,81
-1,711	108,03
-1,731	107,35
-1,750	106,87
-1,767	106,18
-1,786	105,65
-1,803	105,00
-1,821	104,44
-1,836	104,00
-1,850	103,44
-1,866	102,90
-1,880	102,49
-1,893	102,05
-1,905	101,61
-1,918	101,27
-1,929	100,87
-1,938	100,57
-1,949	100,22
-1,957	99,87
-1,967	99,64
-1,973	99,37
-1,981	99,10
-1,985	98,89
-1,992	98,66
-1,996	98,49
-2,001	98,29
-2,004	98,10
-2,007	98,00
-2,009	97,82
-2,011	97,64
-2,012	97,58
-2,012	97,47
-2,012	97,42
-2,012	97,38
-2,011	97,34
-2,007	97,30
-2,004	97,27
-2,000	97,36
-1,996	97,32
-1,990	97,37
-1,984	97,44
-1,978	97,51
-1,970	97,60
-1,960	97,72
-1,951	97,81
-1,942	97,99
-1,932	98,13
-1,921	98,32
-1,909	98,49
-1,896	98,68
-1,882	98,90
-1,868	99,17
-1,854	99,43
-1,839	99,73
-1,824	100,02
-1,808	100,29
-1,791	100,63
-1,773	101,02
-1,755	101,34
-1,737	101,71
-1,718	102,07
-1,698	102,52
-1,678	102,97
-1,659	103,36
-1,637	103,87
-1,615	104,44
-1,593	104,87
-1,571	105,42
-1,547	106,00
-1,524	106,49
-1,500	107,12
-1,477	107,63
-1,451	108,33
-1,426	109,05
-1,401	109,62
-1,376	110,40
-1,351	111,15
-1,326	111,81
-1,301	112,67
-1,274	113,53
-1,249	114,22
-1,222	115,16
-1,195	115,90
-1,169	116,85
-1,140	117,89
-1,114	118,71
-1,085	119,77
-1,059	120,86
-1,032	121,70
-1,007	122,82
-0,980	123,69
-0,953	124,78
-0,927	125,95
-0,900	126,93
-0,873	128,08
-0,847	129,34
-0,820	130,38
-0,795	131,72
-0,768	133,05
-0,743	134,15
-0,716	135,56
-0,691	136,68
-0,666	138,19
-0,641	139,62
-0,617	140,88
-0,594	142,31
-0,570	143,86
-0,547	145,01
-0,525	146,54
-0,503	148,08
-0,479	149,27
-0,459	150,81
-0,437	152,40
-0,416	153,67
-0,396	155,16
-0,375	156,71
-0,355	158,01
-0,336	159,47
-0,316	161,05
-0,297	162,18
-0,280	163,69
-0,262	164,92
-0,245	166,36
-0,229	167,79
-0,214	168,94
-0,199	170,45
-0,185	171,75
-0,171	172,87
-0,159	174,14
-0,145	175,42
-0,132	176,46
-0,119	177,67
-0,108	178,83
-0,097	179,78
-0,088	180,95
-0,079	181,93
-0,069	182,79
-0,060	183,81
-0,052	184,67
-0,046	185,38
-0,039	186,32
-0,033	186,95
-0,027	187,71
-0,022	188,42
-0,017	188,88
-0,013	189,49
-0,009	189,99
-0,006	190,39
-0,005	190,89
-0,003	191,23
-0,002	191,60
0,000	191,83
0,000	192,18
0,000	192,34
0,000	192,49
0,000	192,56
-0,002	192,70
-0,005	192,73
-0,008	192,64
-0,011	192,49
-0,014	192,44
-0,019	192,27
-0,024	192,00
-0,030	191,74
-0,036	191,43
-0,042	191,07
-0,050	190,66
-0,058	190,15
-0,066	189,64
-0,075	189,20
-0,083	188,57
-0,094	187,91
-0,105	187,36
-0,118	186,64
-0,130	185,88
-0,143	185,20
-0,156	184,38
-0,168	183,52
-0,182	182,80
-0,196	181,78
-0,210	180,82
-0,226	179,99
-0,243	178,95
-0,259	177,79
-0,276	176,96
-0,295	175,79
-0,314	174,87
-0,333	173,64
-0,352	172,41
-0,371	171,47
-0,391	170,21
-0,413	168,77
-0,434	167,87
-0,456	166,48
-0,476	165,05
-0,498	164,01
-0,522	162,52
-0,545	161,24
-0,569	160,02
-0,592	158,68
-0,616	157,15
-0,641	155,99
-0,666	154,48
-0,691	153,30
-0,718	151,79
-0,743	150,32
-0,770	149,20
-0,795	147,69
-0,822	146,20
-0,847	145,03
-0,875	143,58
-0,902	142,10
-0,928	140,90
-0,955	139,44
-0,982	138,01
-1,008	136,82
-1,035	135,34
-1,062	134,01
-1,090	132,86
-1,117	131,49
-1,145	130,11
-1,172	129,03
-1,200	127,80
-1,227	126,84
-1,253	125,54
-1,279	124,41
-1,305	123,46
-1,330	122,19
-1,357	121,12
-1,382	120,26
-1,407	119,21
-1,433	118,08
-1,458	117,24
-1,481	116,28
-1,506	115,48
-1,530	114,48
-1,554	113,59
-1,577	112,85
-1,601	111,96
-1,623	111,17
-1,645	110,41
-1,665	109,67
-1,685	108,81
-1,706	108,28
-1,726	107,61
-1,745	107,03
-1,762	106,33
-1,781	105,64
-1,799	105,17
-1,814	104,62
-1,832	103,96
-1,847	103,58
-1,861	103,02
-1,877	102,52
-1,890	102,13
-1,902	101,71
-1,915	101,31
-1,926	100,94
-1,937	100,50
-1,946	100,23
-1,956	99,85
-1,965	99,55
-1,971	99,34
-1,978	99,01
-1,984	98,84
-1,990	98,53
-1,995	98,31
-2,000	98,20
-2,004	97,97
-2,006	97,81
-2,009	97,68
-2,011	97,52
-2,012	97,45
-2,012	97,34
-2,012	97,27
-2,012	97,27
-2,011	97,17
-2,007	97,17
-2,004	97,21
-2,001	97,22
-1,996	97,18
-1,992	97,20
-1,985	97,26
-1,979	97,31
-1,971	97,39
-1,963	97,49
-1,954	97,59
-1,945	97,71
-1,935	97,93
-1,924	98,03
-1,912	98,28
-1,899	98,55
-1,885	98,74
-1,872	99,00
-1,858	99,29
-1,843	99,56
-1,828	99,86
-1,811	100,12
-1,795	100,45
-1,778	100,82
-1,759	101,12
-1,742	101,48
-1,723	101,89
-1,704	102,26
-1,684	102,76
-1,663	103,15
-1,643	103,65
-1,621	104,16
-1,599	104,62
-1,577	105,17
-1,554	105,76
-1,530	106,24
-1,506	106,84
-1,483	107,51
-1,458	108,02
-1,433	108,77
-1,409	109,45
-1,384	110,06
-1,359	110,83
-1,332	111,48
-1,307	112,30
-1,282	113,18
-1,255	113,86
-1,230	114,87
-1,203	115,76
-1,177	116,55
-1,148	117,58
-1,122	118,35
-1,093	119,38
-1,067	120,47
-1,040	121,31
-1,013	122,42
-0,986	123,50
-0,961	124,43
-0,935	125,57
-0,906	126,73
-0,880	127,67
-0,853	128,98
-0,828	129,91
-0,801	131,25
-0,776	132,59
-0,751	133,63
-0,724	135,16
-0,697	136,47
-0,672	137,66
-0,647	139,12
-0,624	140,58
-0,600	141,80
-0,578	143,32
-0,554	144,84
-0,531	145,99
-0,509	147,56
-0,485	149,07
-0,465	150,34
-0,443	151,89
-0,423	153,14
-0,401	154,60
-0,380	156,16
-0,360	157,36
-0,341	158,92
-0,322	160,49
-0,303	161,63
-0,284	163,16
-0,267	164,70
-0,250	165,91
-0,232	167,38
-0,218	168,76
-0,203	169,82
-0,190	171,18
-0,176	172,59
-0,162	173,70
-0,149	174,89
-0,135	175,98
-0,123	177,21
-0,112	178,42
-0,101	179,37
-0,091	180,50
-0,082	181,51
-0,071	182,41
-0,061	183,33
-0,053	184,35
-0,047	185,04
-0,041	185,88
-0,035	186,66
-0,028	187,32
-0,024	188,02
-0,019	188,60
-0,014	189,17
-0,011	189,77
-0,008	190,10
-0,005	190,64
-0,003	191,10
-0,002	191,37
0,000	191,64
0,000	191,96
0,000	192,24
0,000	192,36
0,000	192,44
-0,002	192,52
-0,003	192,54
-0,006	192,54
-0,009	192,43
-0,014	192,37
-0,017	192,20
-0,024	191,90
-0,028	191,67
-0,035	191,41
-0,041	191,02
-0,049	190,62
-0,057	190,25
-0,064	189,73
-0,072	189,17
-0,082	188,64
-0,091	188,12
-0,102	187,36
-0,115	186,86
-0,127	186,01
-0,140	185,44
-0,152	184,66
-0,165	183,70
-0,178	183,02
-0,193	182,08
-0,207	181,06
-0,223	180,24
-0,239	179,10
-0,256	178,07
-0,272	177,17
-0,291	176,02
-0,308	174,86
-0,327	173,90
-0,346	172,70
-0,366	171,51
-0,386	170,55
-0,407	169,25
-0,429	168,28
-0,449	166,99
-0,471	165,56
-0,492	164,50
-0,515	163,03
-0,539	161,64
-0,561	160,46
-0,586	159,06
-0,609	157,54
-0,635	156,37
-0,658	154,94
-0,685	153,46
-0,710	152,29
-0,735	150,83
-0,762	149,43
-0,787	148,11
-0,814	146,71
-0,840	145,25
-0,867	144,10
-0,894	142,58
-0,920	141,17
-0,947	140,00
-0,974	138,61
-1,001	137,33
-1,029	135,95
-1,056	134,39
-1,082	133,27
-1,109	131,93
-1,137	130,55
-1,164	129,46
-1,192	128,15
-1,219	126,82
-1,246	125,84
-1,272	124,65
-1,299	123,70
-1,324	122,49
-1,349	121,31
-1,374	120,41
-1,401	119,36
-1,426	118,21
-1,450	117,41
-1,475	116,41
-1,500	115,35
-1,524	114,55
-1,547	113,69
-1,571	112,99
-1,594	112,07
-1,616	111,21
-1,638	110,51
-1,660	109,73
-1,681	109,00
-1,701	108,38
-1,720	107,59
-1,740	106,95
-1,758	106,39
-1,777	105,78
-1,794	105,26
-1,811	104,66
-1,827	104,05
-1,843	103,62
-1,858	103,11
-1,872	102,63
-1,887	102,20
-1,899	101,72
-1,912	101,40
-1,923	100,97
-1,934	100,54
-1,943	100,32
-1,954	99,94
-1,962	99,60
-1,970	99,35
-1,976	99,09
-1,982	98,77
-1,989	98,62
-1,993	98,38
-1,998	98,21
-2,003	98,01
-2,006	97,82
-2,009	97,71
-2,011	97,55
-2,012	97,41
-2,012	97,34
-2,012	97,27
-2,012	97,21
-2,011	97,22
-2,009	97,19
-2,006	97,21
-2,003	97,22
-1,998	97,22
-1,993	97,24
-1,987	97,31
-1,981	97,34
-1,973	97,43
-1,965	97,54
-1,956	97,66
-1,948	97,74
-1,938	97,92
-1,927	98,08
-1,915	98,22
-1,902	98,49
-1,890	98,70
-1,876	98,96
-1,861	99,26
-1,847	99,47
-1,832	99,75
-1,816	100,06
-1,800	100,37
-1,783	100,73
-1,764	101,04
-1,747	101,41
-1,728	101,84
-1,709	102,17
-1,689	102,69
-1,668	103,16
-1,648	103,58
-1,627	104,12
-1,605	104,51
-1,583	105,12
-1,560	105,71
-1,536	106,20
-1,513	106,81
-1,489	107,42
-1,464	107,98
-1,440	108,65
-1,415	109,38
-1,390	109,94
-1,365	110,74
-1,340	111,40
-1,313	112,23
-1,288	113,08
-1,263	113,77
-1,236	114,68
-1,210	115,65
-1,183	116,44
-1,156	117,35
-1,128	118,38
-1,101	119,20
-1,074	120,31
-1,048	121,14
-1,021	122,23
-0,994	123,34
-0,968	124,21
-0,941	125,32
-0,914	126,56
-0,888	127,48
-0,861	128,73
-0,834	129,94
-0,809	130,97
-0,784	132,29
-0,757	133,36
-0,732	134,83
-0,705	136,14
-0,679	137,29
-0,653	138,76
-0,630	140,32
-0,606	141,46
-0,584	142,99
-0,561	144,48
-0,537	145,66
-0,514	147,22
-0,492	148,75
-0,470	150,02
-0,449	151,52
-0,427	153,05
-0,407	154,23
-0,386	155,83
-0,366	157,10
-0,346	158,68
-0,327	160,11
-0,308	161,34
-0,291	162,85
-0,272	164,41
-0,254	165,60
-0,237	167,03
-0,221	168,45
-0,207	169,50
-0,195	170,85
-0,181	172,24
-0,167	173,31
-0,152	174,67
-0,138	175,93
-0,127	176,94
-0,115	178,18
-0,105	179,34
-0,094	180,26
-0,083	181,30
-0,074	182,36
-0,064	183,14
-0,057	184,09
-0,049	184,84
-0,042	185,67
-0,036	186,46
-0,031	187,10
-0,025	187,85
-0,020	188,51
-0,016	189,04
-0,013	189,62
-0,009	190,08
-0,006	190,57
-0,003	190,99
-0,002	191,34
0,000	191,66
0,000	191,90
0,000	192,11
0,000	192,36
0,000	192,46
-0,002	192,53
-0,003	192,64
-0,005	192,63
-0,008	192,56
-0,013	192,37
-0,017	192,27
-0,020	191,97
-0,027	191,72
-0,033	191,43
-0,039	191,20
-0,046	190,74
-0,053	190,33
-0,061	189,82
-0,069	189,41
-0,079	188,92
-0,088	188,27
-0,099	187,64
-0,110	186,99
-0,123	186,31
-0,135	185,58
-0,148	184,88
-0,162	183,98
-0,174	183,02
-0,188	182,33
-0,203	181,29
-0,218	180,29
-0,234	179,57
-0,250	178,39
-0,267	177,51
-0,284	176,40
-0,303	175,35
-0,322	174,35
-0,341	173,22
-0,360	171,99
-0,379	170,80
-0,401	169,61
-0,421	168,34
-0,443	167,30
-0,463	166,00
-0,485	164,63
-0,507	163,51
-0,531	162,04
-0,554	160,75
-0,578	159,46
-0,602	158,03
-0,627	156,86
-0,652	155,41
-0,675	153,91
-0,702	152,72
-0,727	151,31
-0,754	149,73
-0,779	148,63
-0,806	147,21
-0,831	145,74
-0,859	144,59
-0,886	143,00
-0,913	141,68
-0,939	140,43
-0,966	138,96
-0,993	137,50
-1,019	136,30
-1,046	134,87
-1,073	133,51
-1,100	132,37
-1,128	131,01
-1,156	129,97
-1,183	128,58
-1,211	127,32
-1,238	126,34
-1,264	125,04
-1,290	123,89
-1,315	122,93
-1,341	121,75
-1,367	120,67
-1,393	119,73
-1,418	118,64
-1,442	117,78
-1,467	116,81
-1,491	115,78
-1,516	115,04
-1,539	114,09
-1,563	113,11
-1,587	112,46
-1,608	111,56
-1,630	110,93
-1,652	110,11
-1,673	109,34
-1,695	108,73
-1,714	108,01
-1,734	107,29
-1,751	106,71
-1,770	106,03
-1,788	105,41
-1,805	104,91
-1,822	104,38
-1,838	103,88
-1,854	103,31
-1,868	102,84
-1,882	102,41
-1,896	101,95
-1,909	101,54
-1,920	101,19
-1,931	100,80
-1,940	100,43
-1,949	100,10
-1,959	99,77
-1,967	99,58
-1,974	99,24
-1,981	98,96
-1,987	98,74
-1,992	98,52
-1,996	98,30
-2,001	98,14
-2,004	97,98
-2,007	97,74
-2,009	97,66
-2,011	97,53
-2,012	97,41
-2,012	97,34
-2,012	97,30
-2,012	97,26
-2,011	97,20
-2,007	97,18
-2,004	97,21
-2,000	97,23
-1,995	97,23
-1,990	97,24
-1,984	97,30
-1,976	97,33
-1,968	97,42
-1,959	97,49
-1,951	97,58
-1,942	97,77
-1,931	97,93
-1,920	98,05
-1,907	98,26
-1,894	98,51
-1,880	98,71
-1,866	98,99
-1,852	99,24
-1,838	99,48
-1,822	99,81
-1,806	100,09
-1,789	100,42
-1,772	100,78
-1,753	101,10
-1,734	101,48
-1,715	101,88
-1,696	102,27
-1,676	102,70
-1,656	103,13
-1,634	103,63
-1,613	104,15
-1,591	104,57
-1,569	105,15
-1,546	105,73
-1,522	106,27
-1,497	106,93
-1,473	107,52
-1,448	108,14
-1,423	108,82
-1,398	109,37
-1,374	110,19
-1,349	110,94
-1,323	111,63
-1,297	112,44
-1,271	113,28
-1,246	114,04
-1,219	114,99
-1,194	115,98
-1,166	116,75
-1,139	117,74
-1,111	118,51
-1,082	119,56
-1,056	120,65
-1,030	121,53
-1,004	122,62
-0,977	123,73
-0,950	124,65
-0,924	125,80
-0,897	126,99
-0,870	127,98
-0,844	129,21
-0,817	130,18
-0,792	131,51
-0,767	132,86
-0,740	134,00
-0,715	135,52
-0,688	136,87
-0,663	138,01
-0,638	139,52
-0,614	141,02
-0,592	142,26
-0,569	143,71
-0,545	145,28
-0,522	146,47
-0,500	147,97
-0,478	149,21
-0,456	150,75
-0,435	152,34
-0,415	153,48
-0,393	155,07
-0,372	156,60
-0,352	157,87
-0,333	159,42
-0,314	160,88
-0,297	162,13
-0,278	163,64
-0,261	165,14
-0,243	166,33
-0,226	167,81
-0,212	169,23
-0,198	170,40
-0,184	171,80
-0,171	173,09
-0,157	174,20
-0,143	175,46
-0,130	176,38
-0,118	177,64
-0,107	178,78
-0,097	179,74
-0,086	180,85
-0,077	181,87
-0,068	182,67
-0,058	183,75
-0,050	184,67
-0,044	185,36
-0,038	186,29
-0,031	186,99
-0,027	187,68
-0,022	188,45
-0,017	189,01
-0,013	189,49
-0,009	189,97
-0,006	190,36
-0,005	190,85
-0,002	191,21
-0,002	191,54
0,000	191,79
0,000	192,03
0,000	192,23
0,000	192,47
0,000	192,56
-0,002	192,58
-0,005	192,56
-0,008	192,64
-0,011	192,56
-0,014	192,37
-0,020	192,18
-0,025	191,95
-0,031	191,55
-0,038	191,27
-0,044	190,88
-0,052	190,48
-0,060	190,01
-0,068	189,41
-0,075	188,93
-0,085	188,40
-0,096	187,79
-0,107	187,20
-0,119	186,59
-0,132	185,76
-0,145	185,11
-0,157	184,29
-0,171	183,40
-0,184	182,60
-0,199	181,61
-0,214	180,60
-0,229	179,74
-0,245	178,64
-0,262	177,53
-0,280	176,61
-0,297	175,58
-0,316	174,30
-0,335	173,29
-0,353	172,21
-0,374	170,99
-0,394	169,94
-0,416	168,77
-0,438	167,62
-0,459	166,46
-0,481	164,92
-0,503	163,91
-0,526	162,50
-0,548	161,06
-0,572	159,94
-0,595	158,47
-0,620	157,00
-0,644	155,75
-0,669	154,28
-0,696	152,75
-0,721	151,67
-0,748	150,14
-0,773	148,64
-0,800	147,56
-0,825	146,07
-0,853	144,52
-0,880	143,45
-0,906	142,03
-0,933	140,82
-0,960	139,35
-0,986	137,84
-1,013	136,67
-1,040	135,22
-1,067	133,74
-1,095	132,66
-1,122	131,26
-1,148	129,89
-1,177	128,85
-1,205	127,57
-1,232	126,27
-1,258	125,28
-1,283	124,07
-1,310	123,14
-1,335	121,97
-1,362	120,84
-1,387	120,00
-1,412	118,80
-1,437	117,79
-1,461	116,91
-1,486	115,92
-1,510	115,21
-1,535	114,22
-1,558	113,28
-1,580	112,53
-1,604	111,74
-1,626	110,81
-1,648	110,16
-1,668	109,41
-1,690	108,65
-1,711	108,04
-1,729	107,37
-1,748	106,79
-1,767	106,11
-1,784	105,49
-1,802	105,00
-1,817	104,38
-1,835	103,84
-1,849	103,43
-1,865	102,91
-1,879	102,39
-1,893	102,04
-1,905	101,57
-1,916	101,26
-1,927	100,82
-1,938	100,47
-1,948	100,17
-1,957	99,84
-1,965	99,50
-1,973	99,29
-1,979	98,99
-1,985	98,79
-1,992	98,55
-1,996	98,36
-2,000	98,18
-2,004	98,03
-2,007	97,84
-2,009	97,77
-2,011	97,59
-2,012	97,55
-2,012	97,46
-2,012	97,40
-2,012	97,38
-2,011	97,35
-2,007	97,31
-2,004	97,37
-2,001	97,34
-1,996	97,32
-1,992	97,36
-1,984	97,42
-1,978	97,49
-1,970	97,58
-1,960	97,67
-1,953	97,77
-1,943	97,91
-1,934	98,07
-1,923	98,20
-1,910	98,44
-1,896	98,65
-1,883	98,89
-1,869	99,08
-1,855	99,38
-1,841	99,66
-1,825	99,95
-1,810	100,20
-1,792	100,55
-1,775	100,86
-1,756	101,23
-1,737	101,61
-1,718	102,04
-1,700	102,38
-1,679	102,84
-1,659	103,40
-1,638	103,80
-1,616	104,32
-1,594	104,78
-1,572	105,32
-1,549	105,92
-1,525	106,41
-1,502	107,03
-1,478	107,74
-1,453	108,26
-1,428	108,91
-1,403	109,49
-1,378	110,26
-1,352	111,02
-1,327	111,66
-1,302	112,54
-1,275	113,41
-1,250	114,09
-1,224	115,07
-1,197	116,03
-1,170	116,78
-1,144	117,79
-1,115	118,59
-1,089	119,64
-1,062	120,70
-1,035	121,60
-1,008	122,69
-0,982	123,80
-0,955	124,71
-0,928	125,83
-0,902	127,07
-0,873	128,02
-0,848	129,26
-0,822	130,28
-0,796	131,54
-0,771	132,89
-0,745	133,99
-0,718	135,44
-0,693	136,85
-0,666	138,01
-0,642	139,42
-0,619	141,03
