Absolutdruck 1 vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Absolutdruck 1 ( kPa )
0,575	117,08
0,539	115,66
0,503	113,97
0,468	112,42
0,434	111,30
0,402	109,84
0,371	108,79
0,339	107,45
0,309	106,22
0,281	105,17
0,253	104,13
0,226	103,15
0,201	102,25
0,178	101,24
0,156	100,34
0,135	99,62
0,116	98,81
0,097	98,14
0,082	97,56
0,068	96,85
0,053	96,38
0,042	95,88
0,031	95,33
0,022	94,96
0,014	94,54
0,008	94,16
0,003	93,93
0,000	93,56
0,000	93,35
0,000	93,17
0,000	93,02
0,002	92,91
0,005	92,85
0,011	92,82
0,019	92,79
0,028	92,85
0,039	92,92
0,050	93,00
0,063	93,09
0,077	93,27
0,094	93,37
0,112	93,59
0,132	93,78
0,152	94,07
0,174	94,43
0,196	94,74
0,221	95,19
0,247	95,72
0,275	96,11
0,302	96,73
0,331	97,42
0,361	97,93
0,393	98,66
0,424	99,42
0,459	100,08
0,493	100,91
0,528	101,65
0,565	102,51
0,602	103,52
0,639	104,33
0,677	105,42
0,715	106,55
0,752	107,58
0,792	108,82
0,833	110,19
0,873	111,35
0,916	112,83
0,957	114,10
0,997	115,65
1,037	117,36
1,078	118,70
1,117	120,47
1,158	122,28
1,199	123,72
1,239	125,65
1,279	127,68
1,316	129,37
1,354	131,59
1,390	133,43
1,428	135,75
1,466	138,14
1,502	140,14
1,536	142,66
1,569	145,30
1,601	147,37
1,632	149,96
1,662	152,57
1,692	154,66
1,720	157,19
1,748	159,73
1,773	161,88
1,799	164,57
1,822	167,24
1,846	169,13
1,866	171,58
1,885	173,97
1,902	175,80
1,920	178,01
1,934	179,91
1,948	181,97
1,959	183,87
1,970	185,36
1,979	187,03
1,987	188,54
1,993	189,70
1,998	190,79
2,001	191,77
2,003	192,42
2,003	193,21
2,003	193,69
2,001	194,07
1,996	194,21
1,992	194,34
1,984	194,29
1,974	193,97
1,963	193,53
1,953	193,03
1,940	192,24
1,924	191,54
1,909	190,51
1,891	189,25
1,872	188,29
1,850	186,92
1,828	185,36
1,806	184,17
1,783	182,55
1,758	180,83
1,731	179,36
1,703	177,55
1,673	175,73
1,641	174,11
1,612	172,19
1,579	170,09
1,547	168,41
1,514	166,33
1,478	164,16
1,442	162,38
1,406	160,12
1,368	158,35
1,329	155,89
1,291	153,51
1,253	151,65
1,214	149,26
1,175	146,86
1,136	144,96
1,095	142,58
1,054	140,25
1,013	138,43
0,971	136,15
0,931	133,88
0,891	131,99
0,850	129,86
0,809	127,76
0,768	126,08
0,729	123,84
0,691	122,27
0,652	120,47
0,614	118,74
0,576	117,39
0,540	115,54
0,504	113,89
0,470	112,68
0,435	111,19
0,402	109,78
0,371	108,66
0,341	107,38
0,311	106,38
0,281	105,17
0,253	104,03
0,228	103,15
0,203	102,11
0,179	101,19
0,157	100,45
0,135	99,64
0,116	98,83
0,099	98,24
0,083	97,50
0,068	96,89
0,055	96,42
0,042	95,91
0,031	95,51
0,022	95,03
0,014	94,55
0,008	94,30
0,003	93,94
0,002	93,65
0,000	93,38
0,000	93,22
0,000	93,02
0,002	92,93
0,005	92,85
0,011	92,78
0,019	92,78
0,028	92,80
0,038	92,84
0,049	92,89
0,063	93,07
0,077	93,21
0,094	93,41
0,112	93,73
0,130	94,03
0,151	94,36
0,173	94,65
0,196	95,07
0,220	95,57
0,247	95,95
0,273	96,48
0,302	97,08
0,330	97,59
0,360	98,20
0,391	98,92
0,424	99,51
0,457	100,37
0,492	100,98
0,528	101,85
0,564	102,80
0,602	103,57
0,638	104,63
0,675	105,74
0,713	106,69
0,752	107,91
0,792	109,16
0,833	110,26
0,873	111,61
0,914	112,83
0,955	114,34
0,996	115,96
1,035	117,29
1,076	118,99
1,117	120,75
1,158	122,19
1,199	124,04
1,238	125,99
1,277	127,58
1,315	129,69
1,352	131,82
1,390	133,67
1,428	136,06
1,464	137,93
1,500	140,47
1,535	142,94
1,568	144,95
1,601	147,57
1,630	150,23
1,660	152,36
1,690	155,03
1,718	157,62
1,747	159,63
1,773	162,14
1,799	164,81
1,822	166,88
1,844	169,45
1,865	171,84
1,883	173,76
1,902	176,24
1,918	178,44
1,934	180,21
1,948	182,13
1,959	183,59
1,970	185,52
1,978	187,12
1,985	188,38
1,992	189,67
1,998	190,82
2,001	191,64
2,003	192,61
2,004	193,22
2,004	193,82
2,001	194,20
1,998	194,35
1,992	194,40
1,985	194,37
1,976	194,11
1,965	193,61
1,953	192,96
1,940	192,38
1,926	191,49
1,910	190,51
1,891	189,50
1,872	188,32
1,852	186,90
1,830	185,69
1,806	184,20
1,784	182,52
1,759	181,15
1,731	179,39
1,703	177,56
1,673	176,01
1,643	174,05
1,613	172,10
1,580	170,41
1,549	168,40
1,516	166,22
1,480	164,55
1,444	162,26
1,407	160,08
1,370	158,25
1,332	155,81
1,293	153,93
1,255	151,54
1,216	149,20
1,178	147,33
1,137	144,84
1,096	142,52
1,056	140,62
1,015	138,24
0,974	136,01
0,933	134,13
0,892	131,92
0,851	129,76
0,811	127,95
0,771	125,86
0,732	123,89
0,693	122,33
0,655	120,37
0,617	119,00
0,580	117,21
0,542	115,45
0,506	114,12
0,471	112,58
0,437	111,12
0,405	109,94
0,374	108,58
0,342	107,20
0,313	106,23
0,283	104,98
0,254	104,09
0,228	102,93
0,203	101,93
0,181	101,16
0,159	100,24
0,138	99,39
0,118	98,73
0,101	97,90
0,083	97,36
0,069	96,75
0,055	96,12
0,044	95,69
0,031	95,16
0,022	94,73
0,014	94,40
0,008	93,98
0,003	93,63
0,002	93,41
0,000	93,16
0,000	93,01
0,000	92,82
0,002	92,69
0,005	92,62
0,011	92,58
0,019	92,61
0,027	92,63
0,038	92,71
0,049	92,80
0,061	92,91
0,077	93,05
0,093	93,27
0,110	93,51
0,129	93,82
0,149	94,10
0,171	94,45
0,195	94,91
0,218	95,24
0,245	95,71
0,272	96,21
0,298	96,70
0,328	97,29
0,358	97,78
0,390	98,49
0,423	99,25
0,456	99,89
0,489	100,75
0,525	101,61
0,561	102,39
0,598	103,39
0,636	104,43
0,674	105,31
0,712	106,48
0,749	107,44
0,789	108,70
0,829	110,09
0,870	111,16
0,911	112,70
0,952	114,16
0,993	115,48
1,032	117,10
1,073	118,85
1,112	120,29
1,153	122,11
1,195	123,51
1,235	125,43
1,274	127,47
1,312	129,13
1,349	131,31
1,387	133,59
1,423	135,44
1,461	137,88
1,497	140,29
1,532	142,31
1,566	144,87
1,598	147,54
1,627	149,59
1,657	152,07
1,687	154,22
1,717	156,98
1,744	159,61
1,770	161,68
1,795	164,31
1,819	166,76
1,843	168,86
1,863	171,44
1,883	173,84
1,901	175,64
1,918	177,88
1,932	179,97
1,946	181,55
1,959	183,64
1,968	185,35
1,978	186,67
1,985	188,27
1,992	189,52
1,998	190,54
2,001	191,62
2,003	192,53
2,003	193,05
2,003	193,69
2,001	194,08
1,998	194,20
1,993	194,37
1,985	194,34
1,976	193,97
1,967	193,46
1,954	193,03
1,942	192,30
1,926	191,33
1,912	190,57
1,893	189,47
1,874	188,22
1,854	187,09
1,832	185,55
1,810	183,97
1,786	182,80
1,761	181,01
1,734	179,53
1,706	177,77
1,676	175,93
1,646	174,39
1,615	172,43
1,583	170,32
1,552	168,81
1,517	166,60
1,483	164,49
1,447	162,71
1,411	160,37
1,373	158,16
1,335	156,28
1,296	153,87
1,258	151,39
1,221	149,51
1,181	147,09
1,140	144,68
1,100	142,80
1,059	140,49
1,018	138,65
0,977	136,27
0,938	134,05
0,897	132,22
0,856	130,02
0,814	127,91
0,774	126,29
0,735	124,12
0,697	122,15
0,658	120,74
0,620	118,93
0,583	117,52
0,545	115,72
0,509	114,16
0,474	112,87
0,440	111,40
0,408	109,94
0,377	108,77
0,346	107,52
0,314	106,21
0,286	105,32
0,258	104,12
0,231	103,27
0,206	102,19
0,182	101,27
0,160	100,51
0,140	99,61
0,119	98,80
0,101	98,21
0,085	97,55
0,069	96,91
0,057	96,39
0,044	95,84
0,033	95,47
0,024	94,96
0,016	94,52
0,009	94,20
0,005	93,74
0,002	93,44
0,000	93,22
0,000	92,97
0,000	92,78
0,000	92,68
0,005	92,55
0,009	92,51
0,019	92,53
0,027	92,54
0,036	92,61
0,047	92,72
0,060	92,86
0,075	93,01
0,091	93,27
0,108	93,50
0,127	93,74
0,148	94,05
0,170	94,33
0,192	94,72
0,217	95,18
0,242	95,54
0,269	96,07
0,297	96,59
0,325	97,12
0,355	97,71
0,386	98,45
0,419	99,06
0,452	99,90
0,487	100,73
0,522	101,46
0,558	102,40
0,594	103,16
0,631	104,21
0,669	105,31
0,708	106,22
0,746	107,42
0,784	108,68
0,825	109,75
0,866	111,14
0,906	112,64
0,949	113,87
0,988	115,44
1,029	116,76
1,068	118,45
1,109	120,17
1,150	121,66
1,191	123,48
1,232	125,38
1,271	127,00
1,308	129,06
1,346	131,29
1,384	133,06
1,420	135,41
1,456	137,27
1,494	139,74
1,528	142,22
1,563	144,34
1,594	146,92
1,626	149,46
1,656	151,53
1,685	154,23
1,714	156,80
1,742	159,01
1,769	161,62
1,794	164,08
1,817	166,20
1,841	168,92
1,861	171,37
1,882	173,34
1,899	175,65
1,916	177,84
1,931	179,69
1,945	181,73
1,957	183,51
1,968	184,94
1,978	186,64
1,985	187,91
1,992	189,25
1,996	190,54
2,000	191,34
2,003	192,38
2,003	193,02
2,003	193,58
2,001	194,13
1,998	194,35
1,993	194,45
1,985	194,36
1,978	194,12
1,967	193,78
1,956	193,16
1,942	192,34
1,929	191,57
1,913	190,59
1,896	189,73
1,876	188,42
1,855	187,15
1,833	185,95
1,811	184,35
1,788	182,81
1,762	181,46
1,736	179,64
1,709	177,89
1,679	176,42
1,649	174,46
1,618	172,54
1,587	170,85
1,555	168,88
1,522	166,79
1,488	165,08
1,451	162,88
1,414	160,58
1,376	158,73
1,338	156,37
1,299	154,54
1,261	152,15
1,224	149,80
1,184	147,77
1,145	145,47
1,104	142,92
1,062	141,19
1,021	138,72
0,980	136,49
0,941	134,82
0,900	132,45
0,859	130,19
0,818	128,46
0,778	126,45
0,738	124,36
0,699	122,82
0,661	120,82
0,624	119,40
0,586	117,62
0,548	115,92
0,512	114,53
0,478	113,02
0,443	111,50
0,410	110,29
0,379	108,90
0,347	107,57
0,317	106,55
0,287	105,36
0,259	104,43
0,234	103,38
0,207	102,27
0,184	101,51
0,162	100,60
0,141	99,73
0,121	99,06
0,102	98,32
0,086	97,63
0,071	97,05
0,058	96,50
0,046	96,04
0,033	95,53
0,024	95,00
0,016	94,73
0,009	94,34
0,005	93,96
0,002	93,74
0,000	93,46
0,000	93,22
0,000	93,11
0,000	92,93
0,003	92,86
0,009	92,75
0,017	92,73
0,027	92,77
0,036	92,80
0,047	92,87
0,060	92,95
0,074	93,11
0,090	93,31
0,107	93,48
0,126	93,78
0,146	94,06
0,168	94,48
0,190	94,86
0,215	95,26
0,240	95,75
0,267	96,24
0,294	96,71
0,324	97,27
0,353	97,92
0,385	98,44
0,416	99,22
0,449	99,81
0,484	100,65
0,518	101,50
0,554	102,27
0,592	103,19
0,630	104,27
0,668	105,12
0,705	106,27
0,743	107,52
0,782	108,51
0,823	109,81
0,862	110,96
0,905	112,44
0,946	113,98
0,986	115,21
1,026	116,82
1,067	118,56
1,106	119,98
1,148	121,70
1,189	123,58
1,228	125,10
1,268	127,08
1,307	128,76
1,345	130,93
1,381	133,27
1,418	135,05
1,455	137,47
1,492	139,95
1,527	141,86
1,560	144,40
1,593	146,95
1,623	149,04
1,654	151,73
1,684	154,40
1,712	156,54
1,740	159,12
1,767	161,69
1,792	163,76
1,816	166,40
1,839	168,34
1,860	170,76
1,880	173,22
1,899	175,22
1,915	177,41
1,931	179,70
1,943	181,33
1,956	183,41
1,968	185,17
1,976	186,56
1,984	188,09
1,992	189,37
1,996	190,45
2,000	191,55
2,003	192,31
2,003	192,94
2,003	193,49
2,001	193,90
1,998	194,12
1,993	194,28
1,987	194,23
1,978	194,06
1,968	193,67
1,956	193,14
1,943	192,46
1,929	191,69
1,913	190,85
1,896	189,69
1,877	188,47
1,857	187,31
1,835	185,88
1,813	184,28
1,789	182,99
1,764	181,38
1,737	179,55
1,709	178,08
1,681	176,10
1,649	174,61
1,619	172,65
1,588	170,66
1,557	169,00
1,524	166,90
1,489	164,78
1,453	163,11
1,415	160,85
1,378	158,53
1,340	156,60
1,302	154,26
1,264	151,87
1,225	149,85
1,188	147,49
1,147	145,22
1,106	143,17
1,065	140,90
1,024	138,64
0,983	136,83
0,942	134,42
0,902	132,14
0,861	130,48
0,820	128,32
0,779	126,54
0,740	124,63
0,702	122,52
0,663	120,99
0,625	119,25
0,587	117,48
0,550	116,09
0,514	114,48
0,479	113,15
0,445	111,75
0,412	110,27
0,380	109,12
0,349	107,86
0,319	106,49
0,289	105,58
0,261	104,42
0,234	103,33
0,209	102,51
0,185	101,49
0,163	100,57
0,141	99,87
0,123	99,02
0,104	98,42
0,086	97,67
0,072	97,02
0,058	96,55
0,046	96,06
0,035	95,51
0,025	95,10
0,016	94,70
0,009	94,41
0,005	94,04
0,002	93,74
0,000	93,55
-0,002	93,30
-0,002	93,18
0,000	93,06
0,005	92,97
0,009	92,92
0,017	92,91
0,025	92,92
0,035	93,02
0,046	93,10
0,058	93,15
0,072	93,28
0,090	93,45
0,107	93,65
0,126	93,87
0,145	94,18
0,167	94,53
0,188	94,84
0,214	95,29
0,239	95,83
0,265	96,22
0,294	96,80
0,322	97,34
0,352	97,97
0,383	98,65
0,415	99,28
0,448	100,05
0,482	100,89
0,517	101,60
0,553	102,47
0,591	103,41
0,628	104,25
0,666	105,32
0,704	106,44
0,741	107,41
0,781	108,63
0,822	109,67
0,862	111,10
0,903	112,57
0,944	113,79
0,985	115,39
1,024	116,99
1,063	118,35
1,104	120,12
1,145	121,86
1,188	123,40
1,227	125,23
1,266	126,85
1,305	128,97
1,341	131,17
1,379	132,88
1,417	135,27
1,453	137,63
1,491	139,60
1,525	142,14
1,560	144,68
1,591	146,80
1,621	149,37
1,652	151,96
1,682	154,04
1,711	156,68
1,739	159,29
1,766	161,35
1,791	164,03
1,816	166,09
1,838	168,53
1,860	170,95
1,879	172,98
1,898	175,35
1,913	177,75
1,929	179,44
1,943	181,38
1,956	183,40
1,967	184,85
1,976	186,64
1,984	188,12
1,990	189,24
1,996	190,44
2,000	191,62
2,003	192,39
2,003	193,03
2,003	193,68
2,001	193,98
1,998	194,26
1,993	194,31
1,987	194,31
1,979	194,10
1,968	193,81
1,956	193,22
1,943	192,48
1,931	191,82
1,915	190,85
1,898	189,79
1,879	188,62
1,857	187,35
1,836	185,86
1,813	184,57
1,791	183,03
1,766	181,36
1,739	179,94
1,711	178,06
1,681	176,26
1,652	174,79
1,621	172,78
1,590	171,16
1,558	169,03
1,524	166,92
1,491	165,37
1,455	163,06
1,417	160,78
1,379	158,93
1,341	156,56
1,304	154,24
1,266	152,26
1,228	149,84
1,189	147,48
1,148	145,63
1,107	143,22
1,067	140,96
1,026	139,04
0,985	136,66
0,944	134,43
0,903	132,64
0,862	130,43
0,822	128,74
0,782	126,70
0,743	124,55
0,704	122,89
0,666	121,06
0,627	119,22
0,589	117,91
0,553	116,11
0,515	114,43
0,481	113,30
0,446	111,69
0,413	110,51
0,382	109,08
0,350	107,79
0,320	106,68
0,291	105,45
0,262	104,28
0,236	103,44
0,210	102,39
0,187	101,41
0,163	100,67
0,143	99,82
0,123	98,99
0,104	98,35
0,088	97,60
0,072	97,12
0,058	96,47
0,046	95,91
0,035	95,53
0,025	94,97
0,017	94,56
0,009	94,24
0,005	93,90
0,002	93,55
-0,002	93,33
-0,002	93,08
-0,002	92,99
0,000	92,83
0,005	92,74
0,009	92,68
0,017	92,64
0,025	92,69
0,035	92,72
0,046	92,83
0,058	92,96
0,072	93,13
0,088	93,30
0,105	93,53
0,124	93,81
0,145	94,11
0,165	94,40
0,188	94,80
0,212	95,21
0,237	95,64
0,264	96,12
0,292	96,71
0,320	97,20
0,350	97,86
0,382	98,56
0,413	99,13
0,446	99,91
0,481	100,56
0,515	101,41
0,551	102,30
0,589	103,09
0,627	104,12
0,664	105,20
0,702	106,10
0,740	107,32
0,779	108,59
0,818	109,62
0,859	111,01
0,900	112,22
0,941	113,75
0,982	115,29
1,021	116,64
1,062	118,34
1,103	120,07
1,144	121,49
1,184	123,32
1,225	125,18
1,264	126,79
1,302	128,93
1,340	130,62
1,378	132,84
1,414	135,19
1,451	137,07
1,488	139,57
1,524	142,16
1,557	144,12
1,590	146,68
1,619	149,27
1,651	151,43
1,681	154,04
1,709	156,60
1,737	158,58
1,764	161,11
1,791	163,58
1,814	165,92
1,836	168,32
1,858	170,79
1,879	172,93
1,896	175,32
1,913	177,60
1,927	179,29
1,943	181,40
1,956	182,99
1,967	184,86
1,976	186,58
1,984	187,80
1,990	189,16
1,996	190,38
2,000	191,32
2,001	192,20
2,003	193,05
2,003	193,42
2,001	193,88
1,998	194,09
1,993	194,38
1,987	194,27
1,979	194,05
1,968	193,79
1,957	193,25
1,945	192,67
1,931	191,90
1,915	190,87
1,898	189,94
1,879	188,73
1,858	187,39
1,836	186,22
1,814	184,63
1,791	182,96
1,767	181,64
1,740	179,94
1,712	178,08
1,684	176,65
1,652	174,73
1,623	172,65
1,591	171,17
1,560	169,25
1,527	166,95
1,492	165,42
1,456	163,01
1,418	161,27
1,382	158,91
1,345	156,68
1,307	154,61
1,268	152,23
1,230	149,80
1,191	147,94
1,150	145,63
1,109	143,16
1,068	141,32
1,027	138,96
0,986	136,60
0,947	134,82
0,906	132,69
0,866	130,39
0,825	128,69
0,784	126,53
0,745	124,77
0,705	122,93
0,668	120,99
0,628	119,54
0,591	117,82
0,554	115,98
0,518	114,63
0,482	113,08
0,448	111,58
0,415	110,35
0,383	108,91
0,352	107,86
0,322	106,49
0,292	105,35
0,264	104,36
0,237	103,25
0,212	102,21
0,188	101,45
0,165	100,51
0,145	99,63
0,124	99,03
0,105	98,21
0,088	97,49
0,074	96,94
0,060	96,38
0,047	95,97
0,035	95,44
0,025	94,90
0,017	94,56
0,011	94,21
0,005	93,83
0,002	93,58
0,000	93,33
-0,002	93,16
-0,002	93,00
0,000	92,86
0,005	92,78
0,009	92,69
0,017	92,69
0,025	92,70
0,035	92,78
0,046	92,87
0,057	92,99
0,071	93,15
0,088	93,34
0,105	93,59
0,123	93,88
0,143	94,10
0,165	94,46
0,187	94,89
0,210	95,23
0,237	95,75
0,262	96,23
0,291	96,69
0,319	97,33
0,349	97,95
0,379	98,49
0,412	99,27
0,445	99,90
0,479	100,70
0,514	101,57
0,548	102,28
0,586	103,22
0,624	104,32
0,661	105,09
0,699	106,27
0,737	107,47
0,776	108,45
0,815	109,73
0,856	111,16
0,898	112,35
0,939	113,89
0,980	115,13
1,019	116,77
1,059	118,43
1,100	119,80
1,142	121,58
1,183	123,44
1,224	124,93
1,263	126,89
1,301	128,94
1,337	130,62
1,374	132,95
1,412	134,72
1,448	137,06
1,486	139,53
1,522	141,57
1,555	144,15
1,587	146,69
1,618	148,82
1,648	151,47
1,678	154,07
1,707	156,17
1,736	158,84
1,762	161,38
1,789	163,53
1,813	166,03
1,835	168,58
1,857	170,56
1,877	172,98
1,894	175,33
1,912	177,07
1,927	179,36
1,942	180,96
1,954	183,03
1,967	184,83
1,974	186,24
1,984	187,82
1,990	189,19
1,996	190,27
2,000	191,42
2,003	192,33
2,003	192,89
2,003	193,41
2,001	194,04
2,000	194,18
1,993	194,29
1,987	194,20
1,979	194,04
1,968	193,65
1,957	193,22
1,945	192,69
1,932	191,81
1,916	191,08
1,899	190,00
1,880	188,72
1,860	187,75
1,838	186,18
1,816	184,79
1,794	183,33
1,769	181,66
1,742	179,88
1,715	178,53
1,685	176,63
1,656	175,10
1,624	173,09
1,594	171,15
1,563	169,44
1,530	167,29
1,495	165,28
1,459	163,45
1,422	161,21
1,384	158,88
1,346	157,10
1,310	154,67
1,272	152,27
1,233	150,37
1,194	147,86
1,153	145,56
1,112	143,69
1,071	141,39
1,030	138,95
0,991	137,18
0,950	134,74
0,909	133,05
0,869	130,79
0,828	128,65
0,787	126,97
0,748	124,82
0,710	122,99
0,671	121,45
0,631	119,58
0,594	117,80
0,556	116,46
0,520	114,70
0,485	113,51
0,451	111,98
0,418	110,51
0,386	109,35
0,355	108,07
0,324	106,74
0,295	105,79
0,267	104,59
0,240	103,54
0,214	102,60
0,190	101,64
0,167	100,91
0,145	99,95
0,126	99,12
0,107	98,51
0,090	97,80
0,075	97,09
0,060	96,57
0,047	96,03
0,036	95,56
0,027	95,14
0,019	94,71
0,011	94,37
0,005	93,97
0,002	93,65
0,000	93,38
-0,002	93,13
-0,002	92,97
0,000	92,83
0,005	92,70
0,009	92,62
0,016	92,60
0,024	92,60
0,033	92,64
0,044	92,69
0,055	92,80
0,069	92,90
0,085	93,10
0,102	93,37
0,121	93,57
0,141	93,92
0,162	94,32
0,185	94,62
0,209	95,11
0,234	95,58
0,261	95,98
0,287	96,53
0,316	97,05
0,346	97,68
0,375	98,33
0,408	98,91
0,441	99,68
0,476	100,53
0,511	101,17
0,545	102,07
0,583	103,08
0,620	103,88
0,658	104,97
0,696	105,86
0,735	107,08
0,773	108,30
0,812	109,39
0,853	110,78
0,894	112,21
0,935	113,44
0,975	115,03
1,016	116,30
1,057	118,00
1,096	119,71
1,139	121,12
1,180	122,95
1,219	124,81
1,258	126,37
1,297	128,45
1,335	130,70
1,371	132,40
1,409	134,67
1,445	137,10
1,483	139,07
1,519	141,54
1,552	143,57
1,585	146,24
1,616	148,74
1,646	150,94
1,676	153,63
1,704	156,21
1,733	158,20
1,761	160,83
1,786	163,43
1,811	165,45
1,833	167,99
1,855	170,52
1,874	172,31
1,893	174,84
1,910	177,19
1,926	178,95
1,942	181,08
1,954	183,20
1,965	184,56
1,974	186,37
1,982	187,68
1,989	189,03
1,995	190,14
2,000	191,23
2,003	191,96
2,004	192,91
2,004	193,29
2,003	193,79
2,000	194,09
1,995	194,31
1,989	194,20
1,979	194,07
1,970	193,83
1,959	193,34
1,946	192,62
1,932	192,03
1,918	191,04
1,901	190,16
1,882	188,84
1,861	187,50
1,841	186,30
1,817	184,83
1,795	183,21
1,770	181,88
1,744	180,02
1,717	178,33
1,687	176,96
1,659	175,00
1,627	173,00
1,596	171,39
1,565	169,22
1,532	167,16
1,497	165,50
1,461	163,28
1,425	160,97
1,387	159,19
1,349	156,81
1,312	154,99
1,274	152,56
1,235	150,25
1,195	148,42
1,156	145,91
1,115	143,61
1,074	141,71
1,034	139,45
0,993	136,93
0,953	135,19
0,913	132,98
0,870	130,67
0,829	128,90
0,790	126,81
0,751	124,80
0,712	123,23
0,672	121,32
0,635	119,97
0,597	118,05
0,559	116,25
0,523	114,93
0,487	113,35
0,454	111,86
0,419	110,60
0,388	109,21
0,357	107,86
0,325	106,83
0,297	105,61
0,269	104,73
0,242	103,54
0,215	102,55
0,192	101,73
0,168	100,83
0,146	99,97
0,126	99,29
0,107	98,43
0,091	97,71
0,075	97,23
0,063	96,54
0,049	96,08
0,038	95,58
0,027	95,07
0,017	94,69
0,011	94,33
0,005	93,95
0,002	93,72
0,000	93,45
-0,002	93,28
-0,002	93,08
0,000	92,94
0,003	92,85
0,009	92,75
0,016	92,72
0,024	92,71
0,033	92,76
0,042	92,83
0,055	92,91
0,069	93,07
0,085	93,29
0,102	93,49
0,121	93,77
0,140	94,06
0,160	94,39
0,184	94,81
0,207	95,21
0,232	95,73
0,259	96,23
0,286	96,66
0,314	97,26
0,344	97,89
0,374	98,42
0,407	99,13
0,440	99,71
0,473	100,48
0,509	101,34
0,545	102,05
0,581	103,02
0,619	104,03
0,657	104,86
0,693	106,02
0,732	106,99
0,770	108,23
0,811	109,57
0,851	110,64
0,892	112,08
0,933	113,61
0,974	114,83
1,013	116,45
1,054	118,16
1,095	119,52
1,136	121,26
1,177	122,69
1,217	124,64
1,257	126,59
1,294	128,30
1,332	130,41
1,370	132,55
1,407	134,43
1,444	136,84
1,481	139,28
1,516	141,24
1,550	143,80
1,583	146,37
1,615	148,55
1,645	151,15
1,674	153,70
1,704	155,86
1,733	158,47
1,759	160,51
1,784	163,05
1,810	165,72
1,832	167,76
1,854	170,29
1,874	172,72
1,893	174,60
1,910	176,92
1,926	179,03
1,942	180,77
1,954	182,69
1,965	184,52
1,974	185,93
1,982	187,54
1,989	189,03
1,995	190,12
2,000	191,21
2,003	192,04
2,004	192,71
2,004	193,44
2,003	193,84
2,000	194,19
1,995	194,22
1,989	194,31
1,979	194,19
1,970	193,76
1,960	193,43
1,948	192,71
1,934	191,86
1,918	191,13
1,901	189,92
1,882	188,71
1,861	187,63
1,841	186,19
1,819	184,74
1,797	183,44
1,772	181,81
1,747	180,32
1,718	178,59
1,690	176,72
1,660	175,21
1,629	173,31
1,598	171,23
1,566	169,56
1,533	167,45
1,499	165,36
1,464	163,54
1,426	161,31
1,390	158,97
1,352	157,15
1,315	154,83
1,275	152,51
1,238	150,47
1,199	148,03
1,158	145,66
1,118	143,75
1,078	141,44
1,037	139,10
0,996	137,34
0,957	134,98
0,914	133,21
0,873	130,87
0,833	128,79
0,793	127,21
0,752	125,04
0,713	123,04
0,675	121,53
0,636	119,70
0,598	117,85
0,562	116,55
0,525	114,88
0,490	113,60
0,456	112,09
0,423	110,58
0,390	109,43
0,358	108,09
0,328	106,76
0,298	105,86
0,272	104,65
0,243	103,53
0,217	102,67
0,192	101,68
0,170	100,92
0,148	100,07
0,127	99,19
0,108	98,52
0,093	97,76
0,077	97,11
0,063	96,60
0,050	96,05
0,038	95,50
0,027	95,12
0,019	94,68
0,011	94,25
0,006	93,95
0,002	93,62
0,000	93,39
0,000	93,12
0,000	92,96
0,000	92,82
0,003	92,71
0,008	92,65
0,014	92,63
0,020	92,68
0,031	92,72
0,041	92,83
0,053	92,87
0,068	93,02
0,083	93,17
0,101	93,41
0,119	93,62
0,138	93,96
0,159	94,28
0,182	94,59
0,206	95,06
0,231	95,50
0,258	95,95
0,284	96,53
0,313	96,96
0,341	97,64
0,372	98,30
0,404	98,92
0,437	99,69
0,471	100,47
0,506	101,16
0,542	102,03
0,578	102,98
0,616	103,77
0,653	104,82
0,691	105,72
0,729	106,95
0,767	108,12
0,806	109,20
0,847	110,62
0,888	112,04
0,930	113,27
0,971	114,83
1,012	116,45
1,051	117,79
1,092	119,54
1,133	120,91
1,173	122,71
1,214	124,59
1,253	126,19
1,291	128,25
1,329	130,40
1,367	132,11
1,404	134,45
1,440	136,78
1,478	138,72
1,513	141,26
1,547	143,25
1,580	145,80
1,612	148,44
1,641	150,61
1,671	153,19
1,701	155,79
1,729	157,86
1,756	160,51
1,783	163,01
1,806	165,13
1,830	167,69
1,852	170,14
1,872	172,03
1,891	174,51
1,909	176,83
1,924	178,56
1,940	180,64
1,953	182,69
1,965	184,16
1,974	185,98
1,982	187,58
1,989	188,71
1,993	189,90
1,998	190,82
2,001	191,87
2,003	192,68
2,003	193,26
2,003	193,68
2,000	194,00
1,995	194,11
1,989	194,25
1,981	194,02
1,971	193,79
1,960	193,20
1,948	192,59
1,935	191,90
1,920	190,94
1,902	190,02
1,883	188,90
1,863	187,56
1,843	186,43
1,821	184,99
1,799	183,44
1,773	182,11
1,748	180,35
1,720	178,48
1,692	177,03
1,662	175,18
1,630	173,15
1,601	171,62
1,568	169,47
1,536	167,36
1,502	165,69
1,466	163,47
1,429	161,25
1,393	159,50
1,356	157,12
1,318	155,24
1,280	152,85
1,241	150,48
1,202	148,55
1,162	146,15
1,122	143,82
1,081	141,88
1,040	139,62
0,999	137,33
0,960	135,38
0,919	133,19
0,878	130,94
0,837	129,24
0,796	127,08
0,756	125,02
0,718	123,39
0,679	121,53
0,639	120,04
0,602	118,20
0,565	116,48
0,528	115,22
